id,title,description,product_url,landing_page_url,image_url,image_url_2,image_url_3,image_url_4,price,price_no_rebate,stock_quantity,brand,gtin,merchant_category,delivery_cost
49980052701525,"Digitale fotolijst 17.8 cm - Acryl - HD+ - IPS display - USB-C - Touchscreen","Met de Acryl Digitale Fotolijst geniet je van al je favoriete herinneringen in haarscherpe kwaliteit! Deze stijlvolle fotolijst biedt een heldere en levendige weergave van je mooiste foto's en video's. Dankzij de Frameo-app kun je eenvoudig foto's uploaden en delen vanaf je smartphone, waar je ook bent. Nodig vrienden en familie uit om via de app foto's direct naar de fotolijst te sturen en houd iedereen op de hoogte van jouw speciale momenten.
Deel je foto's waar je ook bentDe digitale fotolijst van ons heeft een HD IPS scherm van 7 inch (ca. 17,8 cm) en heeft ingebouwde wifi waarmee je foto’s van vrienden en familie over de hele wereld kunt ontvangen. Met de gratis Frameo-app (Android &amp; i-OS) deel je foto’s, waar ter wereld je ook bent. Met de digitale fotolijst heb je altijd contact met dierbaren thuis, zelfs ver weg van huis.Gemakkelijk te gebruikenDe fotolijst is eenvoudig in te stellen en te gebruiken, zelfs door mensen die niet gewend zijn om computers of sociale media te gebruiken. Doe de stekker in het stopcontact, zet de fotolijst aan en stel met het touchscreen intuïtief je voorkeuren in.Meerdere positiesDe digitale fotolijst kan hangen of staan met een inklapbaar pootje, zowel verticaal als horizontaal. Het scherm draait automatisch mee, het kan allemaal.Hoogwaardig IPS SchermDe digitale fotolijst heeft ten opzichte van andere merken een Full HD IPS-paneel. Dit zorgt voor een superscherp beeldscherm om van elk detail van de foto te kunnen genieten. Deze mooie display heeft ook een extreem goede kijkhoek (178°) Dit wil zeggen dat je van moeilijkere kijkhoeken nog steeds het scherm goed kan blijven zien.Veilig in gebruikMet de digitale Fotolijst die in samenwerking met de Frameo® App word gebruikt, blijven alle foto’s goed beveiligd en privé. De foto’s worden lokaal op de fotolijst opgeslagen. Als eigenaar van de fotolijst bepaal je zelf van wie je foto’s wilt ontvangen. Stuur ze eenmalig een code en met een paar klikken zijn ze klaar om je wanneer ze maar willen foto’s te sturen.Perfect als cadeauVerras familie of vrienden met een digitale fotolijst. Deel de foto’s van de grote en de kleine mooie dingen in het leven. De ontvanger ziet meteen dat er nieuwe foto’s zijn. Breng een dagelijks geluksmoment in iemands leven. Geef een echt persoonlijk cadeau.Hoe het werkt:
- Selecteer de juiste taal.- Kies een naam voor jouw fotolijst- Verbind met het netwerk- Deel de code.- Ontvang foto's op jouw fotolijst!Of het nu gaat om een verzameling vakantiefoto’s, familiekiekjes of een slideshow van speciale momenten, de Acryl Digitale Fotolijst is de perfecte manier om je herinneringen tot leven te brengen en te delen met dierbaren. Plaats hem in je woonkamer, slaapkamer of kantoor en geniet elke dag opnieuw van de mooiste momenten!We staan achter de kwaliteit van onze producten. Als je om welke reden dan ook niet tevreden bent met je aankoop, neem dan gerust contact met ons op. Wij bieden 30 dagen niet-goed-geld-terug. 100% tevredenheids garantie voor risicoloos online winkel",https://poraenco-nl.myshopify.com/products/pora-co-digitale-fotolijst-7-inch-acryl-hd-ips-display-usb-c-touchscreen,https://poraenco-nl.myshopify.com/products/pora-co-digitale-fotolijst-7-inch-acryl-hd-ips-display-usb-c-touchscreen,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/pora-co-digitale-fotolijst-17-8-cm-acryl-hd-ips-display-usb-c-253.jpg?v=1740057623,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/pora-co-digitale-fotolijst-17-8-cm-acryl-hd-ips-display-usb-c-917.jpg?v=1740057627,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/pora-co-digitale-fotolijst-17-8-cm-acryl-hd-ips-display-usb-c-425.jpg?v=1740057631,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/pora-co-digitale-fotolijst-17-8-cm-acryl-hd-ips-display-usb-c-140.jpg?v=1740057636,89.95,189.95,88,Pora&Co,8720828191392,Digital photo frame,0
49506776580437,"Digitale fotolijst 25.4cm - Acryl - HD+ - IPS display - USB-C - Touchscreen","Met de Acryl Digitale Fotolijst geniet je van al je favoriete herinneringen in haarscherpe kwaliteit! Deze stijlvolle fotolijst biedt een heldere en levendige weergave van je mooiste foto's en video's. Dankzij de Frameo-app kun je eenvoudig foto's uploaden en delen vanaf je smartphone, waar je ook bent. Nodig vrienden en familie uit om via de app foto's direct naar de fotolijst te sturen en houd iedereen op de hoogte van jouw speciale momenten.
Deel je foto's waar je ook bentDe digitale fotolijst van ons heeft een HD IPS scherm van 10,1 inch (ca. 26 cm) en heeft ingebouwde wifi waarmee je foto’s van vrienden en familie over de hele wereld kunt ontvangen. Met de gratis Frameo-app (Android &amp; i-OS) deel je foto’s, waar ter wereld je ook bent. Met de digitale fotolijst heb je altijd contact met dierbaren thuis, zelfs ver weg van huis.Gemakkelijk te gebruikenDe fotolijst is eenvoudig in te stellen en te gebruiken, zelfs door mensen die niet gewend zijn om computers of sociale media te gebruiken. Doe de stekker in het stopcontact, zet de fotolijst aan en stel met het touchscreen intuïtief je voorkeuren in.Meerdere positiesDe digitale fotolijst kan hangen of staan met een inklapbaar pootje, zowel verticaal als horizontaal. Het scherm draait automatisch mee, het kan allemaal.Hoogwaardig IPS SchermDe digitale fotolijst heeft ten opzichte van andere merken een Full HD IPS-paneel. Dit zorgt voor een superscherp beeldscherm om van elk detail van de foto te kunnen genieten. Deze mooie display heeft ook een extreem goede kijkhoek (178°) Dit wil zeggen dat je van moeilijkere kijkhoeken nog steeds het scherm goed kan blijven zien.Veilig in gebruikMet de digitale Fotolijst die in samenwerking met de Frameo® App word gebruikt, blijven alle foto’s goed beveiligd en privé. De foto’s worden lokaal op de fotolijst opgeslagen. Als eigenaar van de fotolijst bepaal je zelf van wie je foto’s wilt ontvangen. Stuur ze eenmalig een code en met een paar klikken zijn ze klaar om je wanneer ze maar willen foto’s te sturen.Perfect als cadeauVerras familie of vrienden met een digitale fotolijst. Deel de foto’s van de grote en de kleine mooie dingen in het leven. De ontvanger ziet meteen dat er nieuwe foto’s zijn. Breng een dagelijks geluksmoment in iemands leven. Geef een echt persoonlijk cadeau.Hoe het werkt:
- Selecteer de juiste taal.- Kies een naam voor jouw fotolijst- Verbind met het netwerk- Deel de code.- Ontvang foto's op jouw fotolijst!Of het nu gaat om een verzameling vakantiefoto’s, familiekiekjes of een slideshow van speciale momenten, de Acryl Digitale Fotolijst is de perfecte manier om je herinneringen tot leven te brengen en te delen met dierbaren. Plaats hem in je woonkamer, slaapkamer of kantoor en geniet elke dag opnieuw van de mooiste momenten!We staan achter de kwaliteit van onze producten. Als je om welke reden dan ook niet tevreden bent met je aankoop, neem dan gerust contact met ons op. Wij bieden 30 dagen niet-goed-geld-terug. 100% tevredenheidsgarantie voor risicoloos online winkel",https://poraenco-nl.myshopify.com/products/pora-co-digitale-fotolijst-10-1-inch-acryl-hd-ips-display-usb-c-touchscreen,https://poraenco-nl.myshopify.com/products/pora-co-digitale-fotolijst-10-1-inch-acryl-hd-ips-display-usb-c-touchscreen,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/pora-co-digitale-fotolijst-25-4cm-acryl-hd-ips-display-usb-c-707.jpg?v=1740057508,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/pora-co-digitale-fotolijst-25-4cm-acryl-hd-ips-display-usb-c-539.jpg?v=1740057512,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/pora-co-digitale-fotolijst-25-4cm-acryl-hd-ips-display-usb-c-461.jpg?v=1740057516,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/pora-co-digitale-fotolijst-25-4cm-acryl-hd-ips-display-usb-c-370.jpg?v=1740057520,109.95,199.95,137,Pora&Co,8720828191361,Digital photo frame,0
43381327659254,"Digitale Fotolijst donker bruin/Wit Met Wifi & Frameo App - 17,8cm","Deze digitale fotolijst is voorzien van een 17.8cm IPS-beeldscherm met touch functie voor eenvoudige bediening. Verbind de fotolijst via wifi met het internet en deel je favoriete foto’s met de gratis Frameo (Android en iOS) app.
SpecificatiesMerk: Pora&amp;CoSchermgrootte: 8 inch HXB: 25 x 18.5 cmResolutie: 1280x800 (FULL HD)Geheugenkaart: Micro SD kaart max. 32 GB.Foto ondersteuning: JPG/JPEG/BMP/PNG/GIFVideo ondersteuning: MP4/MKV/MOV/AVi/MPG/FLV/3GPMuziek ondersteuning: MP3/WMA/OGG/AAC/APE/FLAC/WAV
Afmetingen: (b)18.5cm x (l) 25 cm x (d) 2 cm
 Intern geheugen: 8000 Foto's kunnen erop en 500 video's zonder Micro SD kaart.",https://poraenco-nl.myshopify.com/products/digitale-fotolijst-donker-bruin-wit-met-wifi-frameo-app-8-inch,https://poraenco-nl.myshopify.com/products/digitale-fotolijst-donker-bruin-wit-met-wifi-frameo-app-8-inch,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/8f61040f5dc5e86e9e2dd10162f540b9.jpg?v=1743599902,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-donker-bruin-wit-met-wifi-frameo-app-17-8cm-878.jpg?v=1743599902,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-donker-bruin-wit-met-wifi-frameo-app-17-8cm-487.jpg?v=1743599902,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-donker-bruin-wit-met-wifi-frameo-app-17-8cm-510.jpg?v=1743599902,89.95,139.95,99,Pora&Co,8720165162789,Digital photo frame,0
43381295677686,"Digitale Fotolijst Licht bruin/Wit Met Wifi & Frameo App - 17.8cm","Deze digitale fotolijst is voorzien van een 17.8cm IPS-beeldscherm met touch functie voor eenvoudige bediening. Verbind de fotolijst via wifi met het internet en deel je favoriete foto’s met de gratis Frameo (Android en iOS) app.
Deze digitale fotolijst is voorzien van een 17.8cm IPS-beeldscherm met touch functie voor eenvoudige bediening. Verbind de fotolijst via wifi met het internet en deel je favoriete foto’s met de gratis Frameo (Android en iOS) app.
SpecificatiesMerk: Pora&amp;CoSchermgrootte: 8 inch HXB: 25 x 18.5 cmResolutie: 1280x800 (FULL HD)Geheugenkaart: Micro SD kaart max. 32 GB.Foto ondersteuning: JPG/JPEG/BMP/PNG/GIFVideo ondersteuning: MP4/MKV/MOV/AVi/MPG/FLV/3GPMuziek ondersteuning: MP3/WMA/OGG/AAC/APE/FLAC/WAV
Afmetingen: (b)18.5cm x (l) 25 cm x (d) 2 cm
Intern geheugen: 8000 Foto's kunnen erop en 500 video's zonder Micro SD kaart.",https://poraenco-nl.myshopify.com/products/digitale-fotolijst-licht-bruin-wit-met-wifi-frameo-app-8-inch,https://poraenco-nl.myshopify.com/products/digitale-fotolijst-licht-bruin-wit-met-wifi-frameo-app-8-inch,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/2.jpg?v=1743595585,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-licht-bruin-wit-met-wifi-frameo-app-17-8cm-697.jpg?v=1743627496,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-licht-bruin-wit-met-wifi-frameo-app-17-8cm-996.jpg?v=1743627496,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-licht-bruin-wit-met-wifi-frameo-app-17-8cm-817.jpg?v=1743627496,89.95,139.95,19,Pora&Co,8720165162796,Digital photo frame,0
42662224888054,"Digitale fotolijst Wit & bruin hout met wifi & frameo app - 25.4cm","Deze digitale fotolijst is voorzien van een 25.4cm IPS-beeldscherm met touch functie voor eenvoudige bediening. Verbind de fotolijst via wifi met het internet en deel je favoriete foto’s met de gratis Frameo (Android en iOS) app.
SpecificatiesMerk: Pora&amp;CoSchermgrootte: 10 inch HXB: 29.2 x 21.1 cmResolutie: 1280x800 (FULL HD)Geheugenkaart: Micro SD kaart max. 32 GB.Foto ondersteuning: JPG/JPEG/BMP/PNG/GIFVideo ondersteuning: MP4/MKV/MOV/AVi/MPG/FLV/3GPMuziek ondersteuning: MP3/WMA/OGG/AAC/APE/FLAC/WAV
Afmetingen: (b)21.1 cm x (l) 29.2 cm x (d) 2 cm
Intern geheugen: 8000 Foto's kunnen erop en 500 video's zonder Micro SD kaart.

",https://poraenco-nl.myshopify.com/products/digitale-fotolijst-zwart-hout-met-wifi-frameo-app-10-inch-1,https://poraenco-nl.myshopify.com/products/digitale-fotolijst-zwart-hout-met-wifi-frameo-app-10-inch-1,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/b944f29e57f34d04bcd4731093afdb53.jpg?v=1743600256,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-wit-bruin-hout-met-wifi-frameo-app-25-4cm-536.jpg?v=1743600256,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-wit-bruin-hout-met-wifi-frameo-app-25-4cm-896.jpg?v=1743600256,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-wit-bruin-hout-met-wifi-frameo-app-25-4cm-143.jpg?v=1743600256,99.95,139.95,16,Pora&Co,8720165162765,Digital photo frame,0
46759140229461,"Digitale Fotolijst Wit Met Wifi & Frameo App - 25.4cm","Deze digitale fotolijst is voorzien van een 25.4cm IPS-beeldscherm met touch functie voor eenvoudige bediening. Verbind de fotolijst via wifi met het internet en deel je favoriete foto’s met de gratis Frameo (Android en iOS) app.
Specificaties
Merk: Pora&amp;CoSchermgrootte: 10 inch HXB: 26.2 x 18.1 cmResolutie: 1280x800 (FULL HD)Geheugenkaart: Micro SD kaart max. 32 GB.Foto ondersteuning: JPG/JPEG/BMP/PNG/GIFVideo ondersteuning: MP4/MKV/MOV/AVi/MPG/FLV/3GPMuziek ondersteuning: MP3/WMA/OGG/AAC/APE/FLAC/WAV
Afmetingen: (b)18.1 cm x (l) 26.2 cm x (d) 2 cm
Intern geheugen: 8000 Foto's kunnen erop en 500 video's zonder Micro SD kaart.
",https://poraenco-nl.myshopify.com/products/digitale-fotolijst-wit-met-wifi-frameo-app-10-inch,https://poraenco-nl.myshopify.com/products/digitale-fotolijst-wit-met-wifi-frameo-app-10-inch,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-wit-met-wifi-frameo-app-25-4cm-857.jpg?v=1740056605,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-wit-met-wifi-frameo-app-25-4cm-839.jpg?v=1743627563,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-wit-met-wifi-frameo-app-25-4cm-392.jpg?v=1743627563,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-wit-met-wifi-frameo-app-25-4cm-630.jpg?v=1743627563,99.95,149.95,29,Pora&Co,8720828191101,Digital photo frame,0
42964067451126,"Digitale Fotolijst Wit/Silver Met Wifi & Frameo App - 25.4cm","Deze digitale fotolijst is voorzien van een 25.4cm IPS-beeldscherm met touch functie voor eenvoudige bediening. Verbind de fotolijst via wifi met het internet en deel je favoriete foto’s met de gratis Frameo (Android en iOS) app.
SpecificatiesMerk: Pora&amp;CoSchermgrootte: 10 inch HXB: 29.2 x 21.1 cmResolutie: 1280x800 (FULL HD)Geheugenkaart: Micro SD kaart max. 32 GB.Foto ondersteuning: JPG/JPEG/BMP/PNG/GIFVideo ondersteuning: MP4/MKV/MOV/AVi/MPG/FLV/3GPMuziek ondersteuning: MP3/WMA/OGG/AAC/APE/FLAC/WAV
Afmetingen: (b)21.1 cm x (l) 29.2 cm x (d) 2 cm
Intern geheugen: 8000 Foto's kunnen erop en 500 video's zonder Micro SD kaart.
 

",https://poraenco-nl.myshopify.com/products/digitale-fotolijst-grijs-met-wifi-frameo-app-10-inch,https://poraenco-nl.myshopify.com/products/digitale-fotolijst-grijs-met-wifi-frameo-app-10-inch,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/55d7cca15327a042cd9d84602802638e.jpg?v=1743599963,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-wit-silver-met-wifi-frameo-app-25-4cm-307.jpg?v=1743599963,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-wit-silver-met-wifi-frameo-app-25-4cm-667.jpg?v=1743599963,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-wit-silver-met-wifi-frameo-app-25-4cm-496.jpg?v=1743599963,99.95,149.95,14,Pora&Co,8720165162758,Digital photo frame,0
43381600878838,"Digitale Fotolijst Zwart Hout Met Wifi & Frameo App - 17.8cm","Deze digitale fotolijst is voorzien van een 17.8cm IPS-beeldscherm met touch functie voor eenvoudige bediening. Verbind de fotolijst via wifi met het internet en deel je favoriete foto’s met de gratis Frameo (Android en iOS) app.
Deze digitale fotolijst is voorzien van een 17.8cm IPS-beeldscherm met touch functie voor eenvoudige bediening. Verbind de fotolijst via wifi met het internet en deel je favoriete foto’s met de gratis Frameo (Android en iOS) app.
SpecificatiesMerk: Pora&amp;CoSchermgrootte: 8 inch HXB: 25 x 18.5 cmResolutie: 1280x800 (FULL HD)Geheugenkaart: Micro SD kaart max. 32 GB.Foto ondersteuning: JPG/JPEG/BMP/PNG/GIFVideo ondersteuning: MP4/MKV/MOV/AVi/MPG/FLV/3GPMuziek ondersteuning: MP3/WMA/OGG/AAC/APE/FLAC/WAV
Afmetingen: (b)18.5cm x (l) 25 cm x (d) 2 cm
Intern geheugen: 8000 Foto's kunnen erop en 500 video's zonder Micro SD kaart.",https://poraenco-nl.myshopify.com/products/digitale-fotolijst-zwart-hout-met-wifi-frameo-app-8-inch,https://poraenco-nl.myshopify.com/products/digitale-fotolijst-zwart-hout-met-wifi-frameo-app-8-inch,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/1000x1200.jpg?v=1743599606,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-zwart-hout-met-wifi-frameo-app-17-8cm-403.jpg?v=1743599647,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-zwart-hout-met-wifi-frameo-app-17-8cm-114.jpg?v=1743599647,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-zwart-hout-met-wifi-frameo-app-17-8cm-207.jpg?v=1743599647,89.95,139.95,31,Pora&Co,8720165162772,Digital photo frame,0
42603260346614,"Digitale Fotolijst Zwart Hout Met Wifi & Frameo App - 25.4cm","Deze digitale fotolijst is voorzien van een 25.4cm IPS-beeldscherm met touch functie voor eenvoudige bediening. Verbind de fotolijst via wifi met het internet en deel je favoriete foto’s met de gratis Frameo (Android en iOS) app.
SpecificatiesMerk: Pora&amp;CoSchermgrootte: 10 inch HXB: 29.2 x 21.1 cmResolutie: 1280x800 (FULL HD)Geheugenkaart: Micro SD kaart max. 32 GB.Foto ondersteuning: JPG/JPEG/BMP/PNG/GIFVideo ondersteuning: MP4/MKV/MOV/AVi/MPG/FLV/3GPMuziek ondersteuning: MP3/WMA/OGG/AAC/APE/FLAC/WAV
Afmetingen: (b)21.1 cm x (l) 29.2 cm x (d) 2 cm
Intern geheugen: 8000 Foto's kunnen erop en 500 video's zonder Micro SD kaart.
 



",https://poraenco-nl.myshopify.com/products/digitale-fotolijst-zwart-hout-met-wifi-frameo-app-10-inch,https://poraenco-nl.myshopify.com/products/digitale-fotolijst-zwart-hout-met-wifi-frameo-app-10-inch,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/872016516274_01.jpg?v=1743595461,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-zwart-hout-met-wifi-frameo-app-25-4cm-131.jpg?v=1743627379,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-zwart-hout-met-wifi-frameo-app-25-4cm-400.jpg?v=1743627379,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-zwart-hout-met-wifi-frameo-app-25-4cm-310.jpg?v=1743627379,99.95,149.95,17,Pora&Co,8720165162741,Digital photo frame,0
50951863861589,"Digitale Fotolijst Zwart hout met Wifi and Frameo app 39cm","Deze digitale fotolijst is voorzien van een 39.6cm IPS-beeldscherm met touch functie voor eenvoudige bediening. Verbind de fotolijst via wifi met het internet en deel je favoriete foto’s met de gratis Frameo (Android en iOS) app.
SpecificatiesMerk: Pora&amp;CoSchermgrootte: 15.6 inch HXB: 38.2 x 24.9 cmResolutie: 1920x1080 (FULL HD)Geheugenkaart: USB Stick maximaal 32 GB.Foto ondersteuning: JPG/JPEG/BMP/PNG/GIFVideo ondersteuning: MP4/MKV/MOV/AVi/MPG/FLV/3GPMuziek ondersteuning: MP3/WMA/OGG/AAC/APE/FLAC/WAV
Afmetingen: (b)24.9 cm x (l) 38.2 cm x (d) 3 cm
Intern geheugen: 8000 Foto's kunnen erop en 500 video's zonder USB stick.
 ",https://poraenco-nl.myshopify.com/products/digitale-fotolijst-zwart-hout-met-wifi-and-frameo-app-39cm,https://poraenco-nl.myshopify.com/products/digitale-fotolijst-zwart-hout-met-wifi-and-frameo-app-39cm,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/Artboard_1_5.jpg?v=1750479839,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/Artboard_2_2.jpg?v=1750479839,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/Artboard_3_5.jpg?v=1750479840,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/Artboard5_8.jpg?v=1751445281,149.95,249.95,10,Pora&Co,8720828191477,Digital photo frame,0
42964061126902,"Digitale Fotolijst Zwart Met Wifi & Frameo App - 17.8cm","Deze digitale fotolijst is voorzien van een 17.8cm IPS-beeldscherm met touch functie voor eenvoudige bediening. Verbind de fotolijst via wifi met het internet en deel je favoriete foto’s met de gratis Frameo (Android en iOS) app.
Specificaties
Merk: Pora&amp;CoSchermgrootte: 8 inch HXB: 22 x 15.5 cmResolutie: 1280x800 (FULL HD)Geheugenkaart: Micro SD kaart max. 32 GB.Foto ondersteuning: JPG/JPEG/BMP/PNG/GIFVideo ondersteuning: MP4/MKV/MOV/AVi/MPG/FLV/3GPMuziek ondersteuning: MP3/WMA/OGG/AAC/APE/FLAC/WAV
Afmetingen: (b)15.5 cm x (l) 22 cm x (d) 2 cm
Intern geheugen: 8000 Foto's kunnen erop en 500 video's zonder Micro SD kaart.

",https://poraenco-nl.myshopify.com/products/digitale-fotolijst-zwart-met-wifi-frameo-app-8-inch,https://poraenco-nl.myshopify.com/products/digitale-fotolijst-zwart-met-wifi-frameo-app-8-inch,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-zwart-met-wifi-frameo-app-17-8cm-970.jpg?v=1740056327,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-zwart-met-wifi-frameo-app-17-8cm-426.jpg?v=1743627460,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-zwart-met-wifi-frameo-app-17-8cm-829.jpg?v=1743627460,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-zwart-met-wifi-frameo-app-17-8cm-615.jpg?v=1743627460,89.95,139.95,24,Pora&Co,8720165162642,Digital photo frame,0
42603279581430,"Digitale Fotolijst Zwart Met Wifi & Frameo App - 25.4cm","Deze digitale fotolijst is voorzien van een 25.4cm IPS-beeldscherm met touch functie voor eenvoudige bediening. Verbind de fotolijst via wifi met het internet en deel je favoriete foto’s met de gratis Frameo (Android en iOS) app. 
Specificaties
Merk: Pora&amp;CoSchermgrootte: 10 inch HXB: 26.2 x 18.1 cmResolutie: 1280x800 (FULL HD)Geheugenkaart: Micro SD kaart max. 32 GB.Foto ondersteuning: JPG/JPEG/BMP/PNG/GIFVideo ondersteuning: MP4/MKV/MOV/AVi/MPG/FLV/3GPMuziek ondersteuning: MP3/WMA/OGG/AAC/APE/FLAC/WAV
Afmetingen: (b)18.1 cm x (l) 26.2 cm x (d) 2 cm
Intern geheugen: 8000 Foto's kunnen erop en 500 video's zonder Micro SD kaart.


",https://poraenco-nl.myshopify.com/products/digitale-fotolijst-zwart-met-wifi-frameo-app-10-inch,https://poraenco-nl.myshopify.com/products/digitale-fotolijst-zwart-met-wifi-frameo-app-10-inch,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/Hoofdafbeelding_zwart_1.jpg?v=1743595219,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-zwart-met-wifi-frameo-app-25-4cm-814.jpg?v=1743627442,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-zwart-met-wifi-frameo-app-25-4cm-641.jpg?v=1743627442,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-zwart-met-wifi-frameo-app-25-4cm-292.jpg?v=1743627442,99.95,149.95,46,Pora&Co,8720165162192,Digital photo frame,0
44833097023734,"Digitale Fotolijst Zwart met Wifi and Frameo app 39cm","Deze digitale fotolijst is voorzien van een 39.6cm IPS-beeldscherm met touch functie voor eenvoudige bediening. Verbind de fotolijst via wifi met het internet en deel je favoriete foto’s met de gratis Frameo (Android en iOS) app.
SpecificatiesMerk: Pora&amp;CoSchermgrootte: 15.6 inch HXB: 38.2 x 24.9 cmResolutie: 1920x1080 (FULL HD)Geheugenkaart: USB Stick maximaal 32 GB.Foto ondersteuning: JPG/JPEG/BMP/PNG/GIFVideo ondersteuning: MP4/MKV/MOV/AVi/MPG/FLV/3GPMuziek ondersteuning: MP3/WMA/OGG/AAC/APE/FLAC/WAV
Afmetingen: (b)24.9 cm x (l) 38.2 cm x (d) 3 cm
Intern geheugen: 8000 Foto's kunnen erop en 500 video's zonder USB stick.
",https://poraenco-nl.myshopify.com/products/digitale-fotolijst-zwart-15-6-inch,https://poraenco-nl.myshopify.com/products/digitale-fotolijst-zwart-15-6-inch,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/Pora_zwart_hoofd_V3Main_Image_2b3.jpg?v=1743595359,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-zwart-39-6cm-elektronica-652.jpg?v=1743627541,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-zwart-39-6cm-elektronica-955.jpg?v=1743627541,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/digitale-fotolijst-zwart-39-6cm-elektronica-325.jpg?v=1743627541,149.95,249.95,18,Pora&Co,8720828191040,Digital photo frame,0
47756858622293,"Fotopapier  - Instant Camera navulling T02 - Pora&Co","Fotopapier navulling voor pocket printer en Instant Camera",https://poraenco-nl.myshopify.com/products/fotopapier-t02-pora-co,https://poraenco-nl.myshopify.com/products/fotopapier-t02-pora-co,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/fotopapier-t02-pora-co-617.png?v=1740057205,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/fotopapier-t02-pora-co-709.jpg?v=1740057209,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/fotopapier-t02-pora-co-266.jpg?v=1740057213,https://cdn.shopify.com/s/files/1/0630/0178/8662/files/fotopapier-t02-pora-co-721.jpg?v=1740057217,14.95,39.95,77,Pora&Co,8720828191224,Pocket printers,0
